id,bedrooms,price,reviews_per_month
4154109,0,80.00,0.24
14765382,1,75.00,0.45
9041666,1,36.00,0.52
17550245,0,80.00,
13489470,1,70.00,
8367516,0,59.00,0.71
8108374,1,80.00,0.74
10280113,1,78.00,0.62
13368310,1,110.00,
3185164,1,70.00,0.18
13967241,1,64.00,0.38
10642085,2,72.00,1.28
5818038,1,95.00,0.22
15037283,0,89.00,
10853575,1,94.00,
9858264,1,75.00,
1890074,1,126.00,1.84
17785604,2,80.00,
13825406,1,103.00,0.81
7203876,2,80.00,0.10
12931392,0,50.00,0.55
13097873,4,400.00,1.19
13681011,1,85.00,3.16
15156502,2,110.00,1.80
17120497,0,120.00,
9624930,0,50.00,0.07
7426949,1,56.00,0.05
12966671,1,50.00,
8376276,1,80.00,0.05
4032330,0,90.00,
17801390,1,70.00,1
9323865,0,30.00,1.31
960825,1,90.00,
636783,1,78.00,2.17
6979003,1,200.00,0.66
11330966,1,48.00,1.14
6002635,2,150.00,0.93
7728000,1,100.00,
1381317,1,125.00,0.66
6587279,1,70.00,0.13
7574063,1,40.00,
17772338,1,75.00,4
140015,1,95.00,0.10
12300912,1,50.00,2.05
1284391,2,130.00,
11996072,1,38.00,1.05
7525244,0,60.00,0.13
9005532,0,45.00,0.06
13954982,1,60.00,0.71
514964,1,119.00,0.61
5700591,2,380.00,0.81
14005627,0,30.00,
12541521,0,70.00,
2487463,1,85.00,0.34
7847105,0,95.00,1.70
537443,,80.00,2.05
6515226,1,42.00,0.05
7964272,1,50.00,0.52
13890486,0,42.00,
5119482,0,90.00,1.21
15431188,1,60.00,5.90
13469930,0,58.00,
12510980,2,100.00,0.62
9697362,0,83.00,3.72
9226048,3,190.00,0.78
10693119,0,100.00,1.88
18030992,0,58.00,
18021751,5,280.00,
13485896,1,60.00,1.48
694780,1,150.00,2.40
17619128,1,61.00,1
3462890,1,100.00,3.17
16153712,1,149.00,1.02
15962664,0,56.00,10.00
15905597,1,55.00,2.71
764397,2,219.00,2.06
4838302,1,36.00,2.05
13677440,1,75.00,0.22
7290144,1,135.00,0.36
15712527,0,45.00,0.58
12516728,1,80.00,0.18
2076942,1,38.00,1.35
12599306,1,91.00,1.17
18019734,1,85.00,
15937875,1,125.00,0.32
17602224,1,120.00,1
17682045,1,70.00,
5988201,1,40.00,
4434141,1,50.00,0.14
17673164,2,160.00,
11781355,1,190.00,1.79
13440509,1,90.00,3.38
567001,1,100.00,0.52
14508940,2,150.00,0.72
13742910,1,45.00,
13012985,1,79.00,2.24
6518674,3,220.00,0.35
9007936,0,55.00,1.52
16357082,1,112.00,2.40
6847201,1,40.00,0.72
12897707,1,83.00,8.11
13040097,1,110.00,0.20
1915294,0,79.00,4.34
9256152,1,50.00,2.59
8192801,1,42.00,0.58
8142556,1,45.00,
14561480,1,40.00,0.61
2552887,1,160.00,0.37
17275720,2,90.00,3
15582670,1,120.00,
3477049,1,120.00,6.04
246047,2,165.00,0.48
13808252,1,45.00,0.11
12957528,0,65.00,0.46
16863691,1,101.00,6.23
11303923,2,169.00,0.41
18028153,1,52.00,
14116291,0,42.00,
13665079,1,55.00,0.43
7443697,1,65.00,5.69
9114644,0,39.00,2.88
16010587,0,99.00,0.32
8634818,1,118.00,
1136650,1,59.00,1.03
16184349,1,70.00,1.39
624937,1,70.00,0.48
12335860,1,80.00,0.98
7270113,1,89.00,0.79
17092678,0,50.00,2
6501326,1,90.00,
4585038,1,60.00,1.35
18004164,1,60.00,
15881239,1,100.00,3.61
7168504,1,47.00,2.89
15827742,0,65.00,4.46
7601108,0,60.00,1.38
17496834,0,32.00,3
3403831,0,80.00,0.79
17692239,0,50.00,2
17759455,1,130.00,
4308679,1,109.00,
2944449,0,60.00,0.62
13625925,1,75.00,1.55
16415201,2,120.00,0.57
10783268,3,155.00,
15384455,1,95.00,1.71
16684234,0,40.00,
11504863,1,60.00,0.17
16558324,1,61.00,5.00
13359374,1,140.00,
17924865,0,68.00,
8897736,1,75.00,0.74
15769039,2,100.00,2.77
1271971,1,95.00,0.23
7167841,1,80.00,
4827895,1,253.00,0.25
13068610,2,119.00,0.11
17912994,1,90.00,1
16696226,1,35.00,5.56
7171246,1,68.00,0.14
11521992,1,75.00,0.08
3995331,1,165.00,2.95
11793678,1,60.00,0.24
9457282,1,85.00,0.26
2765864,1,97.00,5.44
10982822,1,70.00,1.17
11867762,1,90.00,
11629013,3,200.00,0.08
9258353,0,50.00,2.71
15309240,1,80.00,1.12
13186123,1,40.00,
13410904,1,120.00,4.34
1159668,2,120.00,1.98
15401524,0,99.00,0.41
7296099,1,70.00,
16306022,1,100.00,1
13196015,3,350.00,0.97
16399392,0,65.00,2.80
3369065,1,84.00,2.08
16078433,0,60.00,2.75
6756167,0,55.00,
7997778,1,68.00,
10495435,1,140.00,7.96
17349313,1,140.00,1
8316742,1,75.00,
13711329,0,100.00,
17431525,0,100.00,
8647041,1,61.00,1.55
16504360,1,42.00,1.82
17411212,1,91.00,2
7728160,0,35.00,0.05
17538201,1,59.00,1
10443719,1,90.00,0.24
9957352,1,50.00,0.38
13592948,1,69.00,0.76
11414522,2,89.00,0.59
9400389,1,50.00,0.71
12745662,0,60.00,0.11
14227495,0,54.00,
3454200,1,140.00,
15815495,1,90.00,
471556,1,73.00,0.30
819350,1,72.00,0.14
1401439,1,75.00,0.04
16105187,0,55.00,0.32
16356758,1,82.00,
4559827,1,95.00,
6150052,1,70.00,
6830649,2,120.00,0.11
12166012,0,199.00,
13302823,1,103.00,
13364756,1,9.00,
13914128,0,49.00,0.97
3539004,3,150.00,
13894004,1,89.00,0.83
13107953,0,70.00,0.53
9175791,0,60.00,0.06
13806453,1,89.00,1.17
5768553,1,120.00,0.85
10487077,1,100.00,0.07
13502045,1,89.00,0.83
1705628,1,110.00,0.42
15005282,1,68.00,0.77
14812983,1,150.00,
6817574,1,100.00,3.20
264167,2,170.00,
3016734,2,100.00,
15993062,1,65.00,0.96
12061029,0,86.00,0.97
5376994,0,45.00,
3148843,0,89.00,0.84
8129575,1,90.00,0.10
7605989,1,65.00,0.67
13635576,1,65.00,1.51
16257305,1,80.00,
13636161,1,60.00,0.21
17307249,1,110.00,
12982211,0,60.00,6.42
6166904,2,90.00,0.69
400165,1,80.00,0.06
7084843,1,150.00,0.91
590990,2,130.00,0.67
15866949,1,125.00,
6962357,2,140.00,1.44
13776703,2,220.00,0.17
16139861,1,75.00,
17974880,1,52.00,
8140626,1,50.00,0.43
13252449,0,83.00,3.88
3950205,1,140.00,0.54
6702752,0,90.00,0.32
7122838,0,43.00,3.14
8396189,1,89.00,0.33
3546528,1,71.00,
15644273,1,50.00,2.64
14687672,2,65.00,0.15
6299078,1,75.00,1.41
12200939,1,61.00,2.11
16526320,1,100.00,1
7747553,0,89.00,2.53
3153391,2,58.00,1.18
15608846,1,130.00,0.63
14163497,0,65.00,
4736828,0,45.00,0.07
15867463,1,85.00,1.05
11673168,1,120.00,0.34
13256536,2,40.00,0.33
14157670,1,40.00,0.83
17971301,0,100.00,
4202124,4,360.00,0.19
11945905,0,58.00,0.51
7085752,2,95.00,0.14
12070057,2,65.00,
3026110,1,129.00,0.26
10110940,0,44.00,0.11
5857615,0,56.00,2.38
14201377,1,29.00,1.22
12007177,1,70.00,0.27
12725473,1,140.00,0.22
9848850,2,55.00,0.57
12721908,0,40.00,0.21
2246665,1,150.00,0.67
10893558,0,55.00,
11159591,1,60.00,0.86
5654579,2,140.00,0.09
5936363,1,110.00,
3691774,2,60.00,
663392,1,85.00,0.13
12066683,1,80.00,2.17
4733315,1,55.00,0.40
3815829,1,60.00,0.33
9842014,1,80.00,0.20
4212899,1,86.00,1.24
12204467,1,85.00,0.26
1198252,1,140.00,1.32
8669381,0,50.00,0.50
14305522,1,80.00,0.59
12201385,0,55.00,0.67
4209139,1,70.00,0.21
9849091,1,100.00,1.30
12466719,1,79.00,0.26
7479354,2,90.00,0.10
12286748,1,75.00,
9062700,1,55.00,
7905046,1,90.00,2.31
9176420,1,129.00,0.59
15750409,1,65.00,0.94
6824040,1,90.00,0.11
8806804,0,110.00,
13650298,1,45.00,0.24
11935871,2,108.00,3.77
5775521,1,90.00,0.60
6313236,0,45.00,0.10
6965691,3,105.00,
5382374,0,45.00,0.57
15269691,1,50.00,0.36
984455,1,38.00,1.30
5120313,1,95.00,0.17
4415919,0,195.00,
8272709,2,120.00,0.17
6175543,1,40.00,4.32
12995130,1,150.00,0.11
13388398,1,85.00,0.10
6434594,1,49.00,
1723002,0,40.00,2.53
4202929,0,40.00,0.26
13945152,0,40.00,1.83
6700011,1,90.00,0.65
13122578,2,110.00,0.70
8790525,0,70.00,0.84
3560767,1,70.00,0.05
13568522,1,50.00,0.95
14661423,1,75.00,2.07
12602149,2,120.00,
14040115,1,45.00,7.18
17710165,0,45.00,2
6048620,1,250.00,
1854340,3,365.00,0.24
15350938,1,107.00,
14735137,1,60.00,
14114128,1,64.00,2.46
10487236,1,65.00,0.68
9577145,1,60.00,0.20
3551243,2,375.00,0.19
11946955,1,80.00,1.27
7230819,1,35.00,0.33
10760226,0,65.00,0.40
7769574,1,53.00,1.13
12602353,1,140.00,0.19
16661753,0,79.00,2.43
4472065,1,100.00,
9184041,1,75.00,0.53
6431546,0,49.00,
13771569,3,300.00,
2371688,0,79.00,0.81
16576750,0,120.00,
9325689,1,60.00,0.30
5093231,0,49.00,1.02
6246358,1,80.00,0.29
11909358,1,100.00,
4705607,1,110.00,0.38
12995799,1,62.00,
10239432,1,80.00,0.82
9850093,2,90.00,
10494989,1,90.00,
15577629,1,90.00,1.21
17434663,2,220.00,
6824986,1,48.00,0.14
3423736,0,80.00,
3027196,0,60.00,0.23
13512961,0,70.00,3.20
17841706,1,55.00,1
4086629,3,130.00,
16789817,2,155.00,
14552646,1,55.00,0.55
9342,4,340.00,1.30
9194867,1,70.00,
6949486,0,50.00,0.24
17441963,0,47.00,1
15355295,1,59.00,1.19
15336991,1,50.00,2
17969538,4,125.00,
7624120,1,65.00,
17573073,1,100.00,
7481451,1,50.00,0.05
17845717,0,49.00,
3817215,1,79.00,
13109892,1,52.00,0.51
13520383,1,70.00,0.31
5091543,0,120.00,0.19
6049299,1,65.00,
6442530,0,70.00,0.09
12602920,1,114.00,1.72
10760707,2,65.00,
745444,1,99.00,
17583675,4,140.00,
11543864,1,60.00,
10243647,1,65.00,0.74
17973122,1,53.00,
3034739,4,140.00,0.73
6038856,0,49.00,6.78
13782666,1,60.00,3.10
7880621,1,74.00,1.67
16393601,1,64.00,
15250304,1,85.00,0.17
3817420,1,175.00,
7141026,1,65.00,
13247899,1,51.00,1.40
8933061,1,80.00,2.12
11711250,1,235.00,0.09
15486715,1,26.00,1.07
10768121,3,150.00,0.49
3559177,1,75.00,0.03
11384793,3,170.00,0.48
4083514,0,80.00,2.87
16404297,0,48.00,3.70
796197,1,150.00,
13782882,0,48.00,2.75
16715069,0,60.00,1.45
12734347,1,80.00,0.09
13385916,1,90.00,
12727026,1,83.00,
13360124,1,100.00,0.11
13772401,1,70.00,
15607440,1,32.00,1.40
11675291,1,50.00,
4328154,1,90.00,0.21
9191745,1,125.00,
934229,1,80.00,0.46
15093827,1,130.00,0.15
9326655,0,55.00,1.08
6574156,1,65.00,0.19
3289979,1,80.00,
6557032,0,57.00,0.63
1862094,1,65.00,0.22
15782791,1,50.00,1.25
7087911,1,66.00,
8532892,1,150.00,0.25
12824897,1,15.00,
8405508,1,65.00,3.43
16142599,0,21.00,3.44
2241530,0,70.00,0.08
8136619,2,140.00,0.31
16335006,1,60.00,
17554792,2,35.00,
14045516,1,70.00,0.31
15095387,1,90.00,
799793,1,50.00,0.06
6210740,0,70.00,
12993149,0,75.00,
9192088,1,80.00,0.06
7184695,0,50.00,0.44
2638486,1,105.00,4.52
5915292,3,120.00,0.72
7491989,1,37.00,
9585344,1,65.00,
1062037,1,60.00,0.49
13873510,1,102.00,
4260220,0,60.00,2.19
16139004,0,50.00,1.95
11602730,1,140.00,
2369658,1,120.00,
796783,2,127.00,0.92
10365075,1,45.00,1.60
6695065,1,100.00,1.44
9971880,1,85.00,0.15
16270117,1,75.00,
13259273,1,64.00,0.11
17584666,1,36.00,2
4346389,0,34.00,2.21
13521438,0,55.00,0.85
16270234,0,65.00,0.92
9982576,2,260.00,0.58
7408992,1,40.00,0.42
6829376,0,62.00,0.44
13259420,1,40.00,0.10
17979034,0,64.00,
6695224,2,95.00,0.32
11623994,1,70.00,
9417616,1,150.00,0.17
5395151,1,95.00,1.35
7492326,1,42.00,1.78
10244873,2,75.00,
2841665,1,60.00,0.94
10138296,0,50.00,3.77
5915763,0,65.00,0.18
4739902,0,60.00,0.22
8530383,1,65.00,0.43
331235,1,100.00,0.02
9397197,0,65.00,0.07
7230310,1,44.00,
7231187,1,35.00,0.82
15750000,0,39.00,0.21
6948902,0,60.00,0.05
12052250,0,60.00,1.61
17322881,1,100.00,1
16791032,1,65.00,0.81
10096106,0,69.00,2.95
4339213,1,65.00,0.13
15881128,2,110.00,
13645373,2,70.00,1.08
12338445,1,80.00,
10270882,0,65.00,0.26
13652940,1,60.00,0.21
16925964,1,110.00,0.90
9192741,0,50.00,0.24
9192763,1,50.00,0.79
17970786,0,50.00,
410969,1,70.00,1.57
13098643,1,38.00,5.69
5518984,1,69.00,2.95
14701641,1,115.00,0.17
7125175,1,70.00,0.15
9234485,1,65.00,0.25
14521225,1,40.00,1.46
13256120,1,100.00,0.40
13132022,4,299.00,0.53
4605405,1,72.00,0.40
17323159,1,100.00,
12204195,1,76.00,0.38
9090642,2,70.00,
1161414,1,120.00,0.13
15877653,0,43.00,0.51
6833694,2,140.00,0.23
14051243,1,44.00,
57765,1,120.00,
7363148,1,55.00,0.11
13920206,0,34.00,
26562,2,120.00,1.31
5266030,1,85.00,0.31
17193593,1,10.00,
2385888,2,92.00,1.24
17983478,1,47.00,
1468412,2,120.00,0.32
2382499,1,80.00,1.26
5138491,1,60.00,0.08
11953845,1,44.00,1.78
14179042,1,68.00,0.76
5921510,1,80.00,
7494410,0,51.00,0.05
11561068,1,60.00,
16145189,1,75.00,3.43
13261609,0,54.00,0.23
9726092,2,120.00,0.07
14834494,0,68.00,0.31
11164518,2,110.00,3.81
940922,1,53.00,3.66
5397463,0,60.00,0.08
2776028,0,90.00,0.03
5659635,2,110.00,
6183955,1,70.00,0.09
9198667,1,85.00,
3291635,2,95.00,0.19
4480100,1,85.00,
15359091,1,90.00,0.47
9591940,1,70.00,0.64
7101580,1,75.00,0.33
12082346,0,32.00,0.36
12478790,1,35.00,1.47
15490334,2,150.00,0.46
15097120,0,100.00,0.34
2383127,0,55.00,2.28
16801120,1,55.00,0.75
14310760,1,125.00,
16539004,2,179.00,2.96
16145793,1,85.00,0.88
6839715,1,72.00,0.05
14966192,1,84.00,
16539130,0,60.00,1.83
10509813,1,85.00,2.05
13438902,0,70.00,
15359556,1,90.00,0.32
7364217,1,300.00,
17130787,1,140.00,
13917957,2,180.00,
13134240,1,35.00,1.08
4742982,0,90.00,
7364454,1,75.00,
14313895,0,50.00,
6711727,1,75.00,2.88
10381759,1,50.00,
17588235,1,125.00,
17852880,0,50.00,
14049326,1,45.00,
16146530,1,35.00,
14180457,1,90.00,0.75
14571457,0,55.00,2
7693678,0,60.00,
11296916,1,200.00,
4743352,1,90.00,0.71
15753444,1,110.00,0.87
7499072,2,95.00,
10510590,0,46.00,0.17
14835983,0,120.00,2.21
8282534,1,32.00,0.12
6842929,4,175.00,
5399094,2,155.00,
14049864,2,170.00,0.26
8807022,1,100.00,0.82
3301997,2,180.00,0.98
17590861,1,75.00,
15491719,1,23.00,0.57
7202299,2,100.00,
1204937,1,49.00,0.30
2646746,0,89.00,1.02
7365357,0,75.00,0.57
1204984,0,95.00,1.16
11035402,1,60.00,0.16
5290803,1,30.00,
11035450,1,46.00,1.44
8282942,2,140.00,0.23
11428691,1,99.00,0.25
17326946,1,65.00,5.38
2384745,0,59.00,0.32
13263834,1,95.00,0.50
1533440,1,100.00,1.01
1205266,1,70.00,0.09
6972474,2,80.00,
1862307,2,110.00,0.12
12771496,0,49.00,
943221,1,95.00,0.12
7105216,1,83.00,1.13
7452983,2,45.00,
14691051,0,40.00,0.69
14571343,1,79.00,
4351122,1,35.00,1.03
17852202,2,139.00,
8895345,1,50.00,0.37
13522808,1,50.00,
13260679,1,65.00,
8502136,1,60.00,0.11
17197886,1,77.00,
15754476,0,46.00,3
11822317,1,75.00,0.90
12217184,1,80.00,0.73
4679486,1,99.00,0.41
10905407,1,80.00,0.08
16935810,1,65.00,2
4877204,1,170.00,0.15
9987432,2,50.00,0.07
14707613,1,70.00,1.94
1407285,0,60.00,0.11
16668718,1,65.00,2.18
11688041,1,80.00,0.09
1988694,1,53.00,3.90
7100598,1,60.00,0.07
17455333,1,170.00,
16541250,1,140.00,2
14313023,1,60.00,1.70
12872627,0,90.00,0.46
16537878,1,50.00,9.06
13526652,0,53.00,
15489346,2,160.00,1.88
13784030,1,100.00,0.69
17851765,2,400.00,
14313194,1,100.00,4.25
2909959,1,60.00,
13984841,2,110.00,1.77
14706469,1,79.00,2.97
7671542,0,80.00,0.30
15096283,0,70.00,0.31
4482903,3,200.00,0.26
17485411,1,125.00,
17459065,0,75.00,
1904384,3,189.00,0.86
8939397,2,275.00,0.63
1992608,1,55.00,0.50
17253832,0,50.00,1
15494115,0,50.00,2.47
17984523,0,69.00,
16411670,0,70.00,2.31
6450218,0,85.00,1.94
15573531,1,40.00,2.66
9858148,1,125.00,
8023158,1,41.00,4.40
3566738,1,35.00,0.46
14053142,0,73.00,6.50
4353605,1,130.00,
2649682,0,85.00,0.17
8679230,0,60.00,1.06
2780747,1,60.00,0.09
17773267,1,60.00,
5664811,1,60.00,0.48
5402236,0,75.00,
5795892,1,72.00,2.06
6188949,2,100.00,1.20
4747213,0,60.00,0.58
13791215,1,45.00,0.45
12349433,0,60.00,0.41
16281730,1,31.00,0.33
13003443,0,75.00,0.19
6593900,1,60.00,0.32
16031108,0,44.00,0.97
9346486,0,60.00,
16027380,1,85.00,0.64
8300183,1,70.00,
12743889,1,100.00,1.19
13795545,1,95.00,
13147654,1,150.00,0.52
14327327,1,40.00,2.00
12615961,1,115.00,1.61
2661932,1,159.00,0.33
7769986,1,90.00,
6062371,1,80.00,
16551837,0,43.00,1.58
13799362,1,70.00,
14972201,1,30.00,0.19
10515756,1,100.00,0.74
15638205,1,45.00,0.91
12750923,0,69.00,0.75
6590629,0,76.00,
9343186,0,73.00,0.13
14061782,0,49.00,0.47
12099429,0,50.00,
8946229,0,28.00,0.31
9212150,1,45.00,0.20
14061828,1,45.00,1.05
2527461,0,59.00,4.29
7504468,1,80.00,0.10
6858453,1,178.00,
16020959,1,88.00,0.42
12354154,1,69.00,
15713635,1,125.00,0.96
16236651,3,200.00,
9470597,2,115.00,0.32
13856762,1,55.00,0.12
6334166,1,100.00,0.28
12544794,0,90.00,1
4444195,3,250.00,0.05
12358002,1,75.00,
13280977,1,75.00,3.98
15638542,1,100.00,2.00
827410,1,85.00,0.40
9208504,1,62.00,1.51
2134483,1,70.00,2.00
8822880,2,100.00,0.06
6727404,2,150.00,
1085958,1,235.00,
10654235,0,73.00,2.25
7504734,1,45.00,
6849340,1,75.00,6.86
13402976,0,80.00,0.11
14459106,2,75.00,0.13
8032919,1,80.00,
6858489,0,65.00,
11322761,1,75.00,0.23
14270628,0,50.00,
12624204,1,65.00,0.27
17639815,1,79.00,1
17604979,3,310.00,
12744509,2,99.00,0.38
6070675,1,60.00,1.23
1734483,0,60.00,0.09
12358489,1,50.00,
5411650,1,69.00,2.90
15771436,0,47.00,0.32
11430211,0,120.00,0.34
4104702,1,38.00,1.11
8954379,1,72.00,0.40
6977453,1,95.00,1.25
13148727,1,200.00,0.81
10098226,0,60.00,
15670033,1,140.00,1.58
3445815,1,50.00,0.21
17343105,1,90.00,
14186468,2,101.00,1.02
3700714,0,85.00,
14459519,1,65.00,2.43
172686,2,93.00,0.16
11838105,0,50.00,2.37
12879213,1,85.00,2.66
8562516,1,70.00,0.13
8431450,0,86.00,0.71
5404732,1,75.00,0.29
6722771,2,60.00,0.18
15770404,0,60.00,0.41
16346024,1,80.00,1.26
15897920,1,105.00,
7898678,1,100.00,
6464352,1,85.00,0.28
12269812,2,160.00,
9348016,1,45.00,0.36
7062428,2,150.00,0.25
4374673,2,170.00,0.27
9606588,0,62.00,
13538761,1,79.00,1.01
3573467,1,98.00,0.40
3712113,1,45.00,
7239965,1,80.00,
13805464,1,60.00,0.57
4228932,1,75.00,
16411016,0,42.00,7.58
6198977,6,650.00,0.17
10003807,2,184.00,0.72
13835157,1,85.00,
6723417,1,85.00,0.47
5381014,1,80.00,6.21
15771054,1,95.00,1.30
13267129,1,65.00,
2791374,0,80.00,1.02
6932025,1,80.00,0.49
12359652,1,70.00,
14329296,0,51.00,5.13
6727130,1,55.00,0.05
13932575,2,135.00,0.57
15894862,1,75.00,1.46
6850909,3,121.00,0.20
16424735,2,150.00,0.93
13922622,1,30.00,0.39
17602698,0,50.00,1
13728282,1,50.00,0.22
4884898,0,68.00,
8808917,1,90.00,1.12
15243512,1,68.00,2.12
17070903,2,235.00,
4757742,2,110.00,2.64
12357133,2,99.00,6.31
1349928,1,110.00,0.53
4229703,0,70.00,0.54
13267384,1,80.00,0.45
9472612,1,70.00,
9083215,1,70.00,
14053851,1,90.00,
11831925,1,80.00,
6064764,1,120.00,0.11
5409450,1,90.00,0.67
13535940,1,35.00,0.11
16411768,1,60.00,3.13
15406885,0,95.00,0.63
16282150,1,81.00,
15105084,0,49.00,1.38
13015561,0,85.00,2.50
10648659,1,99.00,0.68
5317,1,165.00,0.06
14711982,2,180.00,1.26
14195333,1,70.00,1.67
6727199,1,140.00,0.14
4506745,2,90.00,1.32
4627198,1,55.00,
7641865,0,44.00,0.44
1219311,1,49.00,3.27
3443780,1,50.00,0.66
14326564,0,40.00,0.45
14195525,1,57.00,0.56
1359319,0,45.00,2.61
17127450,1,45.00,1.88
16423768,1,55.00,0.95
8293523,1,100.00,
12698768,1,70.00,1.68
6538399,3,240.00,
13278131,1,95.00,
9338421,2,165.00,
14794677,2,120.00,
9610844,0,70.00,0.13
1998449,0,60.00,0.52
5400726,1,90.00,0.34
12360734,1,249.00,1.27
11566791,0,69.00,1.02
17022448,0,62.00,2.26
2530355,1,96.00,2.56
6724682,1,80.00,0.50
16682403,1,60.00,2.46
14064783,1,65.00,
9731924,1,80.00,0.21
11177451,0,55.00,3.74
15637729,2,135.00,
8290267,1,53.00,0.80
13016371,2,200.00,0.36
6721169,0,44.00,
7551835,0,46.00,0.33
16048749,1,90.00,0.91
4072898,2,150.00,0.81
6470647,0,44.00,0.35
1494335,1,65.00,0.38
6742781,1,70.00,0.10
7267070,1,70.00,
1766923,1,84.00,0.95
13427471,4,160.00,1.00
11320434,1,50.00,0.17
13170220,1,105.00,
9324714,1,149.00,0.77
2019312,0,80.00,
6611792,0,45.00,4.16
16048995,0,80.00,
14990538,0,48.00,1.35
8441850,1,58.00,0.59
12363769,1,59.00,0.35
7257306,1,85.00,0.42
2893288,2,345.00,0.18
6474642,1,40.00,
13836977,0,55.00,0.34
14073075,1,73.00,4.65
13836983,2,65.00,
2417579,1,125.00,1.50
1342287,1,195.00,0.07
7131250,1,49.00,1.97
11320670,0,55.00,0.47
14738445,1,89.00,
2679824,1,100.00,
1091792,1,95.00,0.25
13942120,2,102.00,1.75
6540654,1,60.00,0.09
16599710,1,49.00,0.81
13821003,1,53.00,0.77
13821017,1,50.00,0.23
14447865,2,90.00,
6990134,2,110.00,0.37
4505111,2,100.00,0.90
2044379,0,110.00,1.35
3679785,2,200.00,
1883767,1,70.00,0.82
179817,1,97.00,1.56
15253191,1,75.00,1.30
13690175,1,55.00,0.15
16034340,0,50.00,1.01
7645734,0,85.00,0.16
13073297,1,50.00,0.09
7267707,2,120.00,
12500758,1,150.00,0.20
14461544,1,50.00,
13150831,1,80.00,0.69
3597696,1,65.00,0.46
17219366,0,60.00,0.94
6859408,1,99.00,
15847666,0,70.00,1.92
15641239,1,52.00,3.90
10151360,2,92.00,1.68
12379592,1,65.00,
13811599,1,45.00,0.47
16034565,1,110.00,
12107730,1,80.00,0.31
1354520,2,250.00,
16034586,1,91.00,1.32
3597916,2,240.00,
11724389,1,85.00,0.24
17442410,0,57.00,
830268,2,280.00,1.45
1238665,2,120.00,0.31
6495380,1,80.00,0.20
2806572,2,138.00,1.04
8835912,1,60.00,0.12
11331287,1,38.00,0.54
16307052,1,70.00,
13969020,1,70.00,0.61
2549471,1,110.00,1.14
971675,2,200.00,0.10
16312114,2,120.00,1.58
8332939,0,50.00,0.28
11321552,1,35.00,0.07
4946091,2,171.00,2.67
7127302,2,145.00,0.05
14068879,0,40.00,0.49
14865464,1,139.00,0.33
8447956,1,80.00,
7394381,1,95.00,
6519803,1,40.00,2.34
11054302,0,50.00,1.37
8962398,1,79.00,1.55
4773032,2,499.00,0.14
9622740,1,72.00,
6345955,1,55.00,0.12
6597952,1,100.00,1.08
17361011,1,50.00,3.24
14079229,0,33.00,
972020,1,100.00,1.06
7525662,1,50.00,0.05
7127612,1,110.00,
6351088,1,40.00,0.88
17595441,1,177.00,
8433136,1,140.00,
5297563,0,75.00,1.97
3588774,1,98.00,0.04
6204973,1,89.00,0.05
15909550,2,180.00,
8331379,1,60.00,0.05
6341316,0,49.00,0.18
9491993,2,82.00,
8040055,1,80.00,2.60
16346954,1,195.00,2.22
14863973,1,67.00,0.62
7006684,0,47.00,2.20
15526383,0,60.00,0.91
8705634,0,75.00,0.41
11388861,0,49.00,0.33
4078457,1,68.00,0.26
13807308,1,30.00,
4904565,1,50.00,0.63
9254779,0,79.00,0.73
9749357,1,63.00,1.83
6104005,1,130.00,0.13
9618307,1,35.00,0.58
16050766,2,90.00,0.22
8181428,1,38.00,0.26
12239781,0,220.00,0.12
2812546,2,129.00,0.12
6875776,0,55.00,1.26
17875933,1,40.00,2
2676515,0,65.00,2.10
4313819,1,54.00,3.33
8963153,2,100.00,
3725182,1,60.00,0.60
1830737,1,80.00,0.09
6739852,1,100.00,0.74
1108759,1,52.00,0.33
1355879,1,50.00,0.27
4763755,1,80.00,
9185075,2,298.00,0.48
3730229,2,150.00,
7240013,1,200.00,
8505368,1,30.00,1.90
16808278,0,50.00,1.22
12103865,2,260.00,0.20
16565468,1,80.00,1
12250002,2,95.00,0.51
8711056,1,44.00,1.88
9235387,0,68.00,0.10
448616,1,130.00,0.09
15773994,1,79.00,0.32
4647919,1,130.00,
5456017,1,70.00,
13424781,1,56.00,0.39
9249930,1,80.00,0.17
3725477,0,45.00,0.16
17352093,1,70.00,
15653064,1,130.00,0.32
15118742,0,85.00,
5429472,1,67.00,0.32
13949153,1,32.00,0.34
1749411,1,100.00,
317690,1,140.00,2.23
13167819,1,89.00,0.30
13597076,1,75.00,
15260024,1,70.00,3.08
12242677,0,55.00,0.52
14997975,1,90.00,
10148308,2,109.00,0.35
6206161,2,600.00,
14997996,2,75.00,2.23
1235441,1,285.00,
15002975,1,55.00,5.15
14880674,0,89.00,0.41
9619304,4,130.00,
13726515,0,46.00,1.32
2929477,0,130.00,0.11
6861734,2,80.00,0.05
12279425,3,300.00,0.82
12371927,1,65.00,
7784415,2,90.00,0.27
6473696,1,99.00,0.45
15653582,0,59.00,1.79
4553996,2,79.00,
5420042,1,95.00,0.49
2813532,1,90.00,0.03
15742266,1,50.00,0.20
15784733,1,49.00,
17122137,1,75.00,3.00
8842946,1,100.00,0.87
4114542,1,125.00,0.62
1094866,1,85.00,0.30
4507800,2,69.00,1.06
9750724,1,58.00,0.85
5828396,2,85.00,0.20
17872211,0,50.00,
17493890,2,166.00,
6872116,2,125.00,0.05
2944926,2,150.00,0.54
2813840,1,41.00,3.66
